# TBLASTN 2.6.0+
# Query: EOG093707RF
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
# 2 hits found
EOG09370EL3	21	57.143	63	22	1	116	173	1096115	1095927	2.87e-14	71.6
EOG09370EL3	21	61.538	13	5	0	104	116	1096216	1096178	2.87e-14	26.6
# TBLASTN 2.6.0+
# Query: EOG09370ER5
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# 0 hits found
# TBLASTN 2.6.0+
# Query: EOG09370F1Q
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# 0 hits found
# TBLASTN 2.6.0+
# Query: EOG09370F3T
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09370F3T	26	26.804	97	54	2	19	98	10272523	10272813	7.32e-07	51.2
# TBLASTN 2.6.0+
# Query: EOG09370F47
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
EOG09370F47	25	56.489	131	34	3	79	186	12962768	12962376	2.58e-65	146
EOG09370F47	25	58.621	116	22	4	186	275	12962340	12961993	2.58e-65	122
EOG09370F47	25	56.489	131	34	3	79	186	1948857	1949249	3.26e-63	147
EOG09370F47	25	64.000	50	16	1	186	233	1949285	1949434	3.26e-63	70.5
EOG09370F47	25	72.917	48	8	2	233	275	1949491	1949634	3.26e-63	65.5
EOG09370F47	25	65.000	40	14	0	44	83	1948512	1948631	6.87e-13	61.6
EOG09370F47	25	44.444	27	15	0	24	50	1948415	1948495	6.87e-13	31.2
EOG09370F47	25	65.000	40	14	0	44	83	12963113	12962994	7.57e-13	61.6
EOG09370F47	25	52.174	23	11	0	24	46	12963210	12963142	7.57e-13	31.2
# TBLASTN 2.6.0+
# Query: EOG093701IQ
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 38 hits found
EOG093701IQ	19	47.079	291	40	8	1	177	4495181	4496053	4.95e-64	223
EOG093701IQ	19	67.089	79	26	0	243	321	4498478	4498714	1.05e-28	120
EOG093701IQ	19	50.000	50	24	1	208	257	4496438	4496584	6.37e-18	56.2
EOG093701IQ	19	46.377	69	32	1	144	207	4496188	4496394	6.37e-18	54.7
EOG093701IQ	19	69.048	42	13	0	334	375	4499145	4499270	1.56e-13	62.8
EOG093701IQ	19	92.308	13	1	0	322	334	4499054	4499092	1.56e-13	33.1
EOG093701IQ	19	47.619	63	16	1	300	345	3293516	3293704	4.16e-09	60.5
EOG093701IQ	26	49.265	136	54	2	251	371	14119249	14118842	9.13e-31	126
EOG093701IQ	26	43.750	64	36	0	284	347	8882778	8882587	6.14e-14	65.5
EOG093701IQ	26	41.379	29	17	0	260	288	8882894	8882808	6.14e-14	32.0
EOG093701IQ	31	54.945	91	40	1	262	351	345655	345383	9.42e-25	108
EOG093701IQ	31	40.000	135	53	4	26	132	347489	347085	3.13e-17	85.5
EOG093701IQ	31	36.090	133	48	6	135	230	346677	346279	8.18e-07	53.1
EOG093701IQ	36	54.945	91	40	1	262	351	322767	322495	9.87e-25	108
EOG093701IQ	36	41.071	112	52	3	35	132	324490	324155	1.72e-14	77.0
EOG093701IQ	36	36.364	132	48	6	135	230	323784	323389	3.14e-07	54.3
EOG093701IQ	24	51.765	85	40	1	243	326	1996970	1997224	1.43e-23	89.0
EOG093701IQ	24	47.500	40	21	0	326	365	1997272	1997391	1.43e-23	40.8
EOG093701IQ	25	54.545	77	34	1	251	326	10084169	10084399	5.25e-23	87.0
EOG093701IQ	25	47.500	40	21	0	326	365	10084447	10084566	5.25e-23	40.8
EOG093701IQ	25	52.083	96	30	2	263	342	13545347	13545634	6.83e-19	90.5
EOG093701IQ	25	60.000	60	23	1	263	321	1352195	1352016	8.83e-18	73.6
EOG093701IQ	25	67.857	28	6	1	324	348	1351965	1351882	8.83e-18	37.0
EOG093701IQ	25	69.697	33	6	1	18	46	1353896	1353798	8.78e-10	43.9
EOG093701IQ	25	41.026	39	23	0	47	85	1353730	1353614	8.78e-10	38.9
EOG093701IQ	25	73.333	30	4	1	18	43	13543584	13543673	1.30e-09	43.5
EOG093701IQ	25	41.026	39	23	0	47	85	13543751	13543867	1.30e-09	39.3
EOG093701IQ	25	41.791	67	39	0	257	323	4756574	4756774	1.45e-09	62.0
EOG093701IQ	25	68.571	35	11	0	161	195	1352855	1352751	1.88e-07	55.1
EOG093701IQ	25	68.571	35	11	0	161	195	13544692	13544796	1.98e-07	55.1
EOG093701IQ	22	36.842	152	52	3	263	370	3830485	3830940	9.91e-20	93.2
EOG093701IQ	22	28.571	112	41	4	168	242	3829919	3830248	5.44e-04	44.3
EOG093701IQ	10	51.852	54	12	1	307	346	19649	19488	2.92e-12	55.1
EOG093701IQ	10	46.667	45	18	2	264	306	19824	19702	2.92e-12	36.6
EOG093701IQ	10	28.148	135	39	2	117	193	20810	20406	8.33e-08	50.8
EOG093701IQ	10	50.000	20	10	0	213	232	20287	20228	8.33e-08	25.4
EOG093701IQ	10	58.974	39	12	2	11	45	21501	21385	1.66e-04	45.8
EOG093701IQ	18	30.303	132	61	4	243	344	1701089	1701481	1.11e-05	49.7
# TBLASTN 2.6.0+
# Query: EOG09370FKI
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG09370FKI	26	56.410	39	15	1	222	258	2323344	2323228	2.50e-23	54.3
EOG09370FKI	26	45.714	70	19	2	262	312	2323171	2322962	2.50e-23	53.5
EOG09370FKI	26	53.061	49	21	1	316	362	2322899	2322753	2.50e-23	41.6
# TBLASTN 2.6.0+
# Query: EOG09370FLD
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
EOG09370FLD	18	54.237	59	27	0	122	180	2734786	2734610	2.21e-15	79.0
EOG09370FLD	18	58.333	72	30	0	50	121	2735262	2735047	2.61e-13	72.8
EOG09370FLD	18	46.552	58	26	2	254	306	2733834	2733661	1.31e-10	54.7
EOG09370FLD	18	75.000	16	4	0	308	323	2733610	2733563	1.31e-10	31.2
EOG09370FLD	18	44.681	47	21	1	215	256	2734170	2734030	3.35e-04	44.3
EOG09370FLD	28	54.237	59	27	0	122	180	9873090	9873266	2.21e-15	79.0
EOG09370FLD	28	59.722	72	29	0	50	121	9872647	9872862	7.55e-14	74.3
EOG09370FLD	28	46.552	58	26	2	254	306	9873971	9874144	2.30e-10	53.9
EOG09370FLD	28	75.000	16	4	0	308	323	9874195	9874242	2.30e-10	31.2
EOG09370FLD	28	44.681	47	21	1	215	256	9873648	9873788	4.55e-04	43.9
# TBLASTN 2.6.0+
# Query: EOG09370FN1
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
EOG09370FN1	34	79.798	99	20	0	42	140	3197550	3197846	1.62e-39	148
EOG09370FN1	34	58.163	98	30	3	181	267	3198448	3198741	6.56e-22	97.4
EOG09370FN1	34	53.571	56	13	1	1	43	3196953	3197120	2.56e-08	57.0
EOG09370FN1	14	80.612	98	19	0	43	140	530608	530315	2.79e-39	148
EOG09370FN1	14	58.163	98	30	3	181	267	529722	529429	7.00e-22	97.4
EOG09370FN1	14	53.571	56	13	1	1	43	531198	531031	5.93e-08	55.8
EOG09370FN1	36	80.612	98	19	0	43	140	6876519	6876812	2.87e-39	148
EOG09370FN1	36	58.163	98	30	3	181	267	6877401	6877694	7.27e-22	97.4
EOG09370FN1	36	53.571	56	13	1	1	43	6875922	6876089	5.93e-08	55.8
EOG09370FN1	36	50.000	46	10	1	1	33	6874336	6874473	6.62e-04	43.1
# TBLASTN 2.6.0+
# Query: EOG09370FSS
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG09370FSS	24	59.375	32	13	0	18	49	2306499	2306594	4.86e-07	53.5
EOG09370FSS	25	59.375	32	13	0	18	49	10360170	10360265	6.45e-07	53.1
EOG09370FSS	27	38.961	77	41	4	31	101	3216654	3216884	4.07e-06	50.4
EOG09370FSS	27	38.961	77	41	4	31	101	3233166	3233396	5.58e-06	50.1
EOG09370FSS	28	35.065	77	44	3	31	101	5784772	5784542	6.43e-05	47.0
# TBLASTN 2.6.0+
# Query: EOG09370FVX
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
EOG09370FVX	25	64.444	45	14	1	66	108	1074358	1074224	3.70e-12	64.7
EOG09370FVX	25	59.091	22	7	1	51	70	1074465	1074400	3.70e-12	26.2
EOG09370FVX	25	64.286	42	13	1	70	109	13857694	13857819	2.11e-11	62.4
EOG09370FVX	25	59.091	22	7	1	51	70	13857579	13857644	2.11e-11	25.8
EOG09370FVX	25	40.000	70	20	2	122	169	13858056	13858265	1.05e-06	52.0
EOG09370FVX	25	38.372	86	21	3	171	224	13858677	13858934	3.22e-06	50.4
EOG09370FVX	25	56.000	25	11	0	122	146	1073971	1073897	7.09e-05	37.7
EOG09370FVX	25	50.000	32	8	1	146	169	1073855	1073760	7.09e-05	27.7
# TBLASTN 2.6.0+
# Query: EOG09370FWQ
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG09370FWQ	22	54.286	175	54	4	1	151	2489825	2489307	2.56e-32	128
EOG09370FWQ	22	69.737	76	23	0	119	194	2488976	2488749	2.36e-28	117
EOG09370FWQ	22	38.710	124	34	3	208	289	2488524	2488153	5.02e-17	83.6
EOG09370FWQ	26	34.074	135	67	3	131	246	9317769	9318164	3.35e-08	57.0
# TBLASTN 2.6.0+
# Query: EOG09370FXE
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09370FXE	18	24.000	200	58	7	47	152	1653183	1653782	6.38e-06	46.6
# TBLASTN 2.6.0+
# Query: EOG09370GC2
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09370GC2	22	35.211	71	33	1	44	101	3780401	3780613	1.82e-06	48.5
# TBLASTN 2.6.0+
# Query: EOG09370GEO
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09370GEO	22	30.935	139	43	5	45	131	2742244	2742657	1.07e-05	47.8
# TBLASTN 2.6.0+
# Query: EOG09370GHM
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 77 hits found
EOG09370GHM	25	35.514	107	52	3	77	169	17481112	17481423	1.10e-13	70.9
EOG09370GHM	25	40.816	49	26	1	76	121	9769907	9769761	3.12e-06	44.3
EOG09370GHM	25	40.816	49	26	1	76	121	9762509	9762363	3.12e-06	44.3
EOG09370GHM	25	40.816	49	26	1	76	121	9753517	9753371	3.12e-06	44.3
EOG09370GHM	25	40.816	49	26	1	76	121	9704164	9704310	3.12e-06	44.3
EOG09370GHM	25	25.714	35	26	0	136	170	9769647	9769543	3.12e-06	25.4
EOG09370GHM	25	25.714	35	26	0	136	170	9762249	9762145	3.12e-06	25.4
EOG09370GHM	25	25.714	35	26	0	136	170	9753257	9753153	3.12e-06	25.4
EOG09370GHM	25	25.714	35	26	0	136	170	9704424	9704528	3.12e-06	25.4
EOG09370GHM	25	30.973	113	52	5	82	172	8333975	8334301	1.16e-05	47.4
EOG09370GHM	25	37.143	70	40	2	82	149	8919039	8918836	2.92e-05	46.2
EOG09370GHM	25	28.947	76	48	4	102	172	16292656	16292432	7.28e-05	42.0
EOG09370GHM	25	28.947	76	48	4	102	172	15994868	15994644	7.28e-05	42.0
EOG09370GHM	25	28.947	76	48	4	102	172	15997155	15997379	7.28e-05	42.0
EOG09370GHM	25	28.947	76	48	4	102	172	16294943	16295167	7.28e-05	42.0
EOG09370GHM	25	34.783	23	15	0	87	109	16292751	16292683	7.28e-05	22.3
EOG09370GHM	25	34.783	23	15	0	87	109	15994963	15994895	7.28e-05	22.3
EOG09370GHM	25	34.783	23	15	0	87	109	15997060	15997128	7.28e-05	22.3
EOG09370GHM	25	34.783	23	15	0	87	109	16294848	16294916	7.28e-05	22.3
EOG09370GHM	25	41.667	60	32	2	76	132	10453588	10453767	1.19e-04	44.3
EOG09370GHM	25	31.667	60	38	1	76	132	9228851	9229030	5.08e-04	42.4
EOG09370GHM	17	44.048	84	41	3	83	162	1656716	1656471	1.99e-12	67.4
EOG09370GHM	17	35.514	107	53	3	88	178	1613042	1612722	5.08e-05	45.4
EOG09370GHM	36	42.857	84	42	3	83	162	12964787	12964542	2.27e-12	67.0
EOG09370GHM	36	43.103	58	30	2	88	144	14556	14389	6.88e-08	47.8
EOG09370GHM	36	47.368	19	10	0	151	169	14314	14258	6.88e-08	27.3
EOG09370GHM	36	35.514	107	53	3	88	178	12920672	12920352	4.72e-05	45.4
EOG09370GHM	36	47.500	40	18	1	82	118	7083402	7083283	4.00e-04	42.7
EOG09370GHM	36	35.185	54	31	2	120	169	7537183	7537022	5.13e-04	42.4
EOG09370GHM	26	38.043	92	51	3	83	170	11967075	11967344	4.71e-12	66.2
EOG09370GHM	26	40.000	85	41	3	83	160	1992500	1992255	2.48e-11	63.9
EOG09370GHM	26	33.654	104	64	3	87	185	1911273	1911584	2.30e-10	61.2
EOG09370GHM	26	37.079	89	44	4	76	156	10625535	10625281	3.14e-08	55.1
EOG09370GHM	26	45.455	33	18	0	144	176	13456600	13456502	5.72e-07	36.2
EOG09370GHM	26	45.455	33	17	1	84	115	13456869	13456771	5.72e-07	31.2
EOG09370GHM	26	39.130	23	13	1	129	151	13456697	13456632	5.72e-07	22.7
EOG09370GHM	26	40.909	44	19	1	133	169	1926599	1926468	8.31e-07	44.7
EOG09370GHM	26	30.769	65	28	3	83	132	1926834	1926646	8.31e-07	26.9
EOG09370GHM	26	32.479	117	50	6	90	181	14514041	14513703	3.52e-06	48.9
EOG09370GHM	26	23.353	167	61	3	82	181	6529735	6529235	1.06e-05	47.4
EOG09370GHM	26	32.203	59	37	2	82	139	2307265	2307095	1.49e-05	36.6
EOG09370GHM	26	41.176	34	18	1	147	180	2307024	2306929	1.49e-05	30.4
EOG09370GHM	26	22.222	126	72	3	82	181	4024896	4024519	7.75e-05	44.7
EOG09370GHM	26	23.853	109	57	4	87	169	3028700	3028374	1.00e-04	44.3
EOG09370GHM	26	23.853	109	57	4	87	169	2945624	2945298	1.00e-04	44.3
EOG09370GHM	26	24.528	106	65	3	82	184	3528061	3528342	1.09e-04	44.3
EOG09370GHM	26	44.444	36	19	1	87	121	6362456	6362349	6.04e-04	33.5
EOG09370GHM	26	44.444	27	11	1	134	156	6362271	6362191	6.04e-04	27.7
EOG09370GHM	31	33.333	102	46	3	88	169	11968	11669	1.38e-08	55.8
EOG09370GHM	31	47.619	63	29	3	88	149	641093	641272	1.84e-06	49.7
EOG09370GHM	28	28.378	74	40	2	84	146	6059845	6060060	4.34e-07	38.1
EOG09370GHM	28	37.931	29	18	0	149	177	6060128	6060214	4.34e-07	34.3
EOG09370GHM	28	38.667	75	42	3	73	146	2201494	2201709	8.38e-06	46.2
EOG09370GHM	28	30.000	20	14	0	145	164	2201771	2201830	8.38e-06	21.6
EOG09370GHM	30	42.667	75	34	4	88	161	2805119	2804919	6.32e-07	51.2
EOG09370GHM	30	29.213	89	44	4	136	205	1815911	1816177	1.53e-04	43.9
EOG09370GHM	18	33.333	48	31	1	81	127	1515190	1515333	3.72e-06	36.2
EOG09370GHM	18	45.161	31	14	1	140	167	1515435	1515527	3.72e-06	33.1
EOG09370GHM	18	31.522	92	35	4	101	167	3769118	3769384	6.77e-05	37.7
EOG09370GHM	18	36.667	30	16	1	78	104	3768985	3769074	6.77e-05	27.3
EOG09370GHM	27	26.744	86	34	3	86	144	2830610	2830359	4.13e-06	34.7
EOG09370GHM	27	37.931	29	18	0	149	177	2830269	2830183	4.13e-06	34.3
EOG09370GHM	24	30.973	113	52	5	82	172	211478	211804	4.91e-06	48.5
EOG09370GHM	24	28.070	114	56	4	83	170	1586467	1586808	2.59e-05	46.2
EOG09370GHM	24	28.070	114	56	4	83	170	1641564	1641223	2.59e-05	46.2
EOG09370GHM	24	37.143	70	40	2	82	149	785360	785157	4.11e-05	45.4
EOG09370GHM	24	41.667	60	32	2	76	132	2425083	2425262	1.37e-04	43.9
EOG09370GHM	14	42.857	63	34	2	85	146	2707118	2707303	8.30e-06	47.4
EOG09370GHM	14	30.769	26	16	1	145	170	2707366	2707437	8.30e-06	20.8
EOG09370GHM	14	47.500	40	18	1	82	118	305346	305465	4.04e-04	42.7
EOG09370GHM	22	38.667	75	42	3	73	146	538332	538547	8.80e-06	46.2
EOG09370GHM	22	30.000	20	14	0	145	164	538609	538668	8.80e-06	21.6
EOG09370GHM	22	39.394	66	34	3	77	139	2541734	2541922	4.39e-04	42.4
EOG09370GHM	19	45.238	42	20	1	128	166	776398	776273	9.84e-05	44.3
EOG09370GHM	19	33.735	83	49	3	102	181	1180436	1180197	1.08e-04	44.3
EOG09370GHM	29	33.735	83	49	3	102	181	5029600	5029361	1.11e-04	44.3
EOG09370GHM	34	48.718	39	17	1	83	118	3426151	3426035	3.72e-04	42.7
# TBLASTN 2.6.0+
# Query: EOG09370GHP
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09370GHP	14	31.193	109	52	6	117	202	350023	349697	5.83e-06	48.9
# TBLASTN 2.6.0+
# Query: EOG09370GIK
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
EOG09370GIK	27	71.951	82	17	3	25	100	4281755	4282000	1.76e-26	109
EOG09370GIK	27	81.818	44	8	0	100	143	4282448	4282579	5.01e-24	85.9
EOG09370GIK	27	59.375	32	13	0	137	168	4282602	4282697	5.01e-24	44.7
EOG09370GIK	27	79.167	24	5	0	157	180	4283342	4283413	4.33e-13	47.8
EOG09370GIK	27	66.667	27	9	0	179	205	4283451	4283531	4.33e-13	45.8
EOG09370GIK	28	71.951	82	17	3	25	100	4738370	4738125	1.76e-26	109
EOG09370GIK	28	81.818	44	8	0	100	143	4737673	4737542	6.77e-24	84.3
EOG09370GIK	28	53.333	45	20	1	137	181	4737518	4737387	6.77e-24	45.8
EOG09370GIK	28	57.812	64	12	1	157	205	4736993	4736802	1.86e-16	80.1
EOG09370GIK	26	37.356	174	64	7	28	158	9492749	9493264	1.19e-21	95.1
EOG09370GIK	26	32.576	132	56	5	86	186	9584163	9583774	9.44e-14	72.0
# TBLASTN 2.6.0+
# Query: EOG09370GJ7
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 14 hits found
EOG09370GJ7	36	40.404	99	30	3	88	185	7795390	7795602	1.52e-10	58.9
EOG09370GJ7	36	46.154	26	14	0	64	89	7795272	7795349	1.52e-10	26.6
EOG09370GJ7	36	38.462	91	28	3	134	196	7796000	7796272	2.38e-08	57.8
EOG09370GJ7	36	42.105	57	33	0	226	282	7797911	7798081	4.46e-05	47.4
EOG09370GJ7	25	58.824	51	20	1	88	137	15365946	15366098	2.72e-10	57.4
EOG09370GJ7	25	46.154	26	14	0	64	89	15365830	15365907	2.72e-10	27.3
EOG09370GJ7	25	58.824	34	11	1	134	164	15374555	15374454	2.62e-07	39.3
EOG09370GJ7	25	58.824	34	11	1	134	164	15366487	15366588	2.62e-07	39.3
EOG09370GJ7	25	58.824	34	11	1	134	164	15374862	15374963	2.62e-07	39.3
EOG09370GJ7	25	40.541	37	17	1	165	196	15374391	15374281	2.62e-07	35.0
EOG09370GJ7	25	40.541	37	17	1	165	196	15366651	15366761	2.62e-07	35.0
EOG09370GJ7	25	40.541	37	17	1	165	196	15375026	15375136	2.62e-07	35.0
EOG09370GJ7	25	51.220	41	20	0	242	282	15373228	15373106	1.86e-04	45.4
EOG09370GJ7	25	51.220	41	20	0	242	282	15367814	15367936	1.86e-04	45.4
# TBLASTN 2.6.0+
# Query: EOG09370GK0
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# 0 hits found
# TBLASTN 2.6.0+
# Query: EOG09370H3E
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG09370H3E	21	35.000	120	15	3	194	250	541696	541337	8.60e-18	57.0
EOG09370H3E	21	88.462	26	3	0	167	192	541821	541744	8.60e-18	52.4
EOG09370H3E	21	58.763	97	21	3	1	78	543609	543319	2.30e-16	80.1
EOG09370H3E	21	67.647	34	10	1	100	132	542723	542622	6.54e-07	52.0
# TBLASTN 2.6.0+
# Query: EOG09370H68
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09370H68	28	42.308	52	30	0	28	79	7983071	7982916	1.76e-05	46.2
EOG09370H68	35	42.308	52	30	0	28	79	5676243	5676088	2.29e-05	45.8
# TBLASTN 2.6.0+
# Query: EOG09370HBN
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG09370HBN	26	48.837	86	23	4	291	355	2570978	2571235	3.87e-20	74.7
EOG09370HBN	26	62.500	32	11	1	259	289	2570820	2570915	3.87e-20	43.5
EOG09370HBN	26	52.778	36	17	0	202	237	2570469	2570576	1.90e-05	48.5
# TBLASTN 2.6.0+
# Query: EOG09370HD7
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
EOG09370HD7	21	66.667	42	14	0	173	214	1152328	1152203	1.96e-17	65.1
EOG09370HD7	21	62.069	29	10	1	220	248	1152146	1152063	1.96e-17	43.9
EOG09370HD7	21	64.286	42	15	0	173	214	1157655	1157530	1.29e-16	63.9
EOG09370HD7	21	62.069	29	10	1	220	248	1157476	1157393	1.29e-16	42.4
EOG09370HD7	21	49.383	81	35	2	173	248	1145453	1145214	3.53e-13	71.6
EOG09370HD7	21	91.304	23	2	0	117	139	1145936	1145868	4.40e-05	46.6
EOG09370HD7	21	91.304	23	2	0	117	139	1158142	1158074	5.69e-05	46.6
# TBLASTN 2.6.0+
# Query: EOG09370HKV
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 18 hits found
EOG09370HKV	5	52.778	108	38	3	171	265	181955	182278	8.72e-19	92.0
EOG09370HKV	5	47.581	124	46	3	161	265	185924	186295	2.39e-18	90.5
EOG09370HKV	5	44.286	70	31	1	356	417	182940	183149	4.61e-16	56.6
EOG09370HKV	5	46.667	60	28	3	299	355	182716	182892	4.61e-16	48.5
EOG09370HKV	5	46.835	79	36	2	99	171	185245	185481	6.60e-13	73.6
EOG09370HKV	5	58.974	39	16	0	355	393	186827	186943	1.75e-12	45.8
EOG09370HKV	5	46.939	49	23	2	310	355	186636	186782	1.75e-12	42.4
EOG09370HKV	5	36.000	25	16	0	394	418	186967	187041	1.75e-12	23.9
EOG09370HKV	5	46.667	75	34	2	101	169	181296	181520	2.62e-12	71.6
EOG09370HKV	25	47.581	124	46	3	161	265	8320796	8320425	2.41e-18	90.5
EOG09370HKV	25	58.974	39	16	0	355	393	8319893	8319777	2.73e-13	47.0
EOG09370HKV	25	46.939	49	23	2	310	355	8320084	8319938	2.73e-13	42.4
EOG09370HKV	25	50.000	18	9	0	394	411	8319753	8319700	2.73e-13	25.4
EOG09370HKV	25	46.835	79	36	2	99	171	8321475	8321239	6.62e-13	73.6
EOG09370HKV	24	50.893	112	38	3	171	265	194612	194947	8.23e-18	89.0
EOG09370HKV	24	48.387	62	24	1	355	408	195747	195932	1.15e-15	55.8
EOG09370HKV	24	43.750	64	32	3	295	355	195514	195702	1.15e-15	48.1
EOG09370HKV	24	45.349	86	37	3	103	182	193949	194194	2.54e-12	71.6
# TBLASTN 2.6.0+
# Query: EOG093701S0
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 86 hits found
EOG093701S0	24	46.552	232	64	6	533	704	78120	78815	8.74e-121	178
EOG093701S0	24	46.798	203	63	4	313	470	77216	77824	8.74e-121	153
EOG093701S0	24	78.689	61	11	1	469	527	77866	78048	8.74e-121	105
EOG093701S0	24	78.125	32	6	1	282	312	77073	77168	8.74e-121	50.4
EOG093701S0	24	53.571	28	12	1	255	281	76918	77001	8.74e-121	28.9
EOG093701S0	24	44.000	25	12	1	231	255	76805	76873	8.74e-121	24.3
EOG093701S0	24	38.591	298	93	10	5	213	75547	76437	3.99e-45	176
